"YEAR","DISTRICT","DISTRICT NAME","CRISIS CODE","CRISIS CODEX","STUDENT COUNT"
2019-20,205907,TAFT ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,798
2019-20,205907,TAFT ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,29
2019-20,205907,TAFT ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,16
2019-20,205907,TAFT ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,205907,TAFT ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,62
2019-20,205907,TAFT ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,205907,TAFT ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,12
2019-20,205907,TAFT ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,205907,TAFT ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,24
2019-20,206901,SAN SABA ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,206901,SAN SABA ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,-999
2019-20,206902,RICHLAND SPRINGS ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,120
2019-20,206903,CHEROKEE ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,108
2019-20,206903,CHEROKEE ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,206903,CHEROKEE ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,206903,CHEROKEE ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,-999
2019-20,207901,SCHLEICHER ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,389
2019-20,207901,SCHLEICHER ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,207901,SCHLEICHER ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,207901,SCHLEICHER ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,207901,SCHLEICHER ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,56
2019-20,207901,SCHLEICHER ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,32
2019-20,207901,SCHLEICHER ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,22
2019-20,208901,HERMLEIGH ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,209
2019-20,208901,HERMLEIGH ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,208901,HERMLEIGH ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,208901,HERMLEIGH ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,13
2019-20,208901,HERMLEIGH ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,-999
2019-20,208901,HERMLEIGH ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,11
2019-20,208902,SNYDER ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"1,796"
2019-20,208902,SNYDER ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,64
2019-20,208902,SNYDER ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,30
2019-20,208902,SNYDER ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,208902,SNYDER ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,397
2019-20,208902,SNYDER ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,32
2019-20,208902,SNYDER ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,97
2019-20,208902,SNYDER ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,208902,SNYDER ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,208
2019-20,208903,IRA ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,263
2019-20,209901,ALBANY ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,452
2019-20,209901,ALBANY ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,209901,ALBANY ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,209901,ALBANY ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,24
2019-20,209901,ALBANY ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,16
2019-20,209901,ALBANY ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,19
2019-20,209902,MORAN ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,99
2019-20,209902,MORAN ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,209902,MORAN ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,209902,MORAN ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,209902,MORAN ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,-999
2019-20,209902,MORAN ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,-999
2019-20,210901,CENTER ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"1,922"
2019-20,210901,CENTER ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,98
2019-20,210901,CENTER ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,210901,CENTER ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,57
2019-20,210901,CENTER ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,346
2019-20,210901,CENTER ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,210901,CENTER ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,130
2019-20,210901,CENTER ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,15
2019-20,210901,CENTER ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,32
2019-20,210902,JOAQUIN ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,596
2019-20,210902,JOAQUIN ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,210902,JOAQUIN ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,210902,JOAQUIN ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,10
2019-20,210902,JOAQUIN ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,210902,JOAQUIN ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,210903,SHELBYVILLE ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,732
2019-20,210903,SHELBYVILLE ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,210903,SHELBYVILLE ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,210903,SHELBYVILLE ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,10
2019-20,210904,TENAHA ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,522
2019-20,210905,TIMPSON ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,641
2019-20,210905,TIMPSON ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,210905,TIMPSON ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,210905,TIMPSON ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,20
2019-20,210905,TIMPSON ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,-999
2019-20,210905,TIMPSON ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,14
2019-20,210906,EXCELSIOR ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,74
2019-20,210906,EXCELSIOR ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,210906,EXCELSIOR ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,210906,EXCELSIOR ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,210906,EXCELSIOR ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,-999
2019-20,210906,EXCELSIOR ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,211901,TEXHOMA ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,152
2019-20,211901,TEXHOMA ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,211901,TEXHOMA ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,-999
2019-20,211901,TEXHOMA ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,11
2019-20,212801,CUMBERLAND ACADEMY,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"1,948"
2019-20,212804,UT TYLER UNIVERSITY ACADEMY,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,767
2019-20,212804,UT TYLER UNIVERSITY ACADEMY,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,212804,UT TYLER UNIVERSITY ACADEMY,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,212804,UT TYLER UNIVERSITY ACADEMY,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,17
2019-20,212804,UT TYLER UNIVERSITY ACADEMY,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,212804,UT TYLER UNIVERSITY ACADEMY,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,18
2019-20,212804,UT TYLER UNIVERSITY ACADEMY,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,-999
2019-20,212902,BULLARD ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"2,196"
2019-20,212902,BULLARD ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,175
2019-20,212902,BULLARD ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,43
2019-20,212902,BULLARD ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,232
2019-20,212903,LINDALE ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"4,070"
2019-20,212903,LINDALE ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,212903,LINDALE ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,80
2019-20,212903,LINDALE ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,10
2019-20,212903,LINDALE ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,212903,LINDALE ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,10
2019-20,212904,TROUP ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,648
2019-20,212904,TROUP ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,212904,TROUP ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,212904,TROUP ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,212904,TROUP ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,26
2019-20,212904,TROUP ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,-999
2019-20,212904,TROUP ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,212904,TROUP ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,-999
2019-20,212905,TYLER ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"15,333"
2019-20,212905,TYLER ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,416
2019-20,212905,TYLER ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,48
2019-20,212905,TYLER ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,12
2019-20,212905,TYLER ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,"1,284"
2019-20,212905,TYLER ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,46
2019-20,212905,TYLER ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,328
2019-20,212905,TYLER ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,55
2019-20,212905,TYLER ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,596
2019-20,212906,WHITEHOUSE ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"4,643"
2019-20,212906,WHITEHOUSE ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,212906,WHITEHOUSE ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,212906,WHITEHOUSE ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,212906,WHITEHOUSE ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,135
2019-20,212906,WHITEHOUSE ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,212906,WHITEHOUSE ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,14
2019-20,212906,WHITEHOUSE ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,212906,WHITEHOUSE ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,83
2019-20,212909,CHAPEL HILL ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"3,410"
2019-20,212909,CHAPEL HILL ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,54
2019-20,212909,CHAPEL HILL ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,212909,CHAPEL HILL ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,17
2019-20,212909,CHAPEL HILL ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,212909,CHAPEL HILL ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,212909,CHAPEL HILL ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,17
2019-20,212909,CHAPEL HILL ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,212909,CHAPEL HILL ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,-999
2019-20,212910,WINONA ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"1,011"
2019-20,212910,WINONA ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,35
2019-20,212910,WINONA ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,212910,WINONA ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,212910,WINONA ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,45
2019-20,212910,WINONA ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,212910,WINONA ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,-999
2019-20,213801,BRAZOS RIVER CHARTER SCHOOL,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,72
2019-20,213801,BRAZOS RIVER CHARTER SCHOOL,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,213801,BRAZOS RIVER CHARTER SCHOOL,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,14
2019-20,213801,BRAZOS RIVER CHARTER SCHOOL,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,213801,BRAZOS RIVER CHARTER SCHOOL,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,213801,BRAZOS RIVER CHARTER SCHOOL,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,11
2019-20,213801,BRAZOS RIVER CHARTER SCHOOL,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,-999
2019-20,213901,GLEN ROSE ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"1,875"
2019-20,213901,GLEN ROSE ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,213901,GLEN ROSE ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,213901,GLEN ROSE ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,12
2019-20,213901,GLEN ROSE ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,31
2019-20,214901,RIO GRANDE CITY CISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"9,559"
2019-20,214902,SAN ISIDRO ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,201
2019-20,214903,ROMA ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"6,108"
2019-20,215901,BRECKENRIDGE ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"1,287"
2019-20,215901,BRECKENRIDGE ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,215901,BRECKENRIDGE ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,215901,BRECKENRIDGE ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,215901,BRECKENRIDGE ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,101
2019-20,215901,BRECKENRIDGE ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,215901,BRECKENRIDGE ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,-999
2019-20,215901,BRECKENRIDGE ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,215901,BRECKENRIDGE ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,11
2019-20,216901,STERLING CITY ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,344
2019-20,217901,ASPERMONT ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,199
2019-20,217901,ASPERMONT ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,19
2019-20,218901,SONORA ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,724
2019-20,218901,SONORA ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,218901,SONORA ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,11
2019-20,218901,SONORA ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,218901,SONORA ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,-999
2019-20,218901,SONORA ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,218901,SONORA ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,17
2019-20,219901,HAPPY ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,224
2019-20,219901,HAPPY ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,219901,HAPPY ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,219901,HAPPY ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,-999
2019-20,219903,TULIA ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,778
2019-20,219903,TULIA ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,14
2019-20,219903,TULIA ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,219903,TULIA ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,219903,TULIA ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,64
2019-20,219903,TULIA ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,219903,TULIA ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,39
2019-20,219903,TULIA ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,219903,TULIA ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,77
2019-20,219905,KRESS ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,256
2019-20,219905,KRESS ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,219905,KRESS ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,219905,KRESS ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,220801,TREETOPS SCHOOL INTERNATIONAL,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,387
2019-20,220802,ARLINGTON CLASSICS ACADEMY,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,220802,ARLINGTON CLASSICS ACADEMY,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,220809,FORT WORTH ACADEMY OF FINE ARTS,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,523
2019-20,220810,WESTLAKE ACADEMY CHARTER SCHOOL,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,220810,WESTLAKE ACADEMY CHARTER SCHOOL,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,220811,EAST FORT WORTH MONTESSORI ACADEMY,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,214
2019-20,220811,EAST FORT WORTH MONTESSORI ACADEMY,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,220811,EAST FORT WORTH MONTESSORI ACADEMY,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,13
2019-20,220811,EAST FORT WORTH MONTESSORI ACADEMY,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,-999
2019-20,220814,TEXAS SCHOOL OF THE ARTS,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,308
2019-20,220815,CHAPEL HILL ACADEMY,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,590
2019-20,220815,CHAPEL HILL ACADEMY,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,220815,CHAPEL HILL ACADEMY,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,220815,CHAPEL HILL ACADEMY,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,220815,CHAPEL HILL ACADEMY,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,71
2019-20,220815,CHAPEL HILL ACADEMY,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,220815,CHAPEL HILL ACADEMY,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,36
2019-20,220815,CHAPEL HILL ACADEMY,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
